DATE,COUNTRY,INDUSTRY,RET1M,SIZE,PE,PFCF,EVEBITDA,PB,DY,R12M1M,IMOM12M1M,UPDOWN6,SUE6,ROE,FCFROIC,VOL6M,BETA12M,NDE,NDEBITDA,SPSTSTAT,FCFROICTSTAT,DISPERSION,ACCTACF
20110228,United States,Technology,5.160057545,9.501069211,4.891910261,6.092013252,6.4837484,14.38803117,0.5733397,53.827263,-0.4310906,39.473682,1.2154363,33.99985865,33.60809782,0.30695587,1.2920524,-103.1416785,-268.76584,2.274580111,-0.535794479,0.0554118,-5.304480883
20110228,United States,Health Care,4.130136967,10.77560819,9.481692557,10.57702036,14.9265375,50.31609822,0,-2.3317456,-12.653393,-54.545456,-1.3919793,18.84425242,14.49358387,0.17850627,0.74540234,-15.60799302,-57.097263,5.732188543,1.133581864,0.018487269,-4.368013324
20110228,United States,Oil & Gas,-1.976329088,10.2883539,8.251566748,0.840468861,19.922146,53.52459586,0.45961162,39.30272,9.150934,52.173912,0.497877,15.41640178,1.155880013,0.28489172,1.4370884,20.54036872,49.57042,0.962517887,4.185941059,0.1173647,-7.598846089
20110228,United States,Utilities,-1.788705587,9.833949935,6.823358843,-0.680727866,12.172722,73.19700578,5.1425376,10.529447,2.8379083,-50,-1.3305973,9.321909783,-0.427451112,0.1242647,0.65728897,124.8681898,391.63986,-0.197657058,0.338187777,0.014757725,-2.295855051
20110228,United States,Consumer Goods,9.006929398,6.774012798,10.32560796,17.85393979,18.08095,81.13415325,2.2170901,17.776632,-36.662884,-100,-2.3784509,12.72658621,16.58317867,0.34457314,1.5968382,19.46802785,75.4421,5.282061988,-0.473454536,,-7.577937713
20110228,United States,Technology,-0.702100992,9.388358063,5.952438448,7.361765971,10.762264,26.77931526,2.20662,33.926117,-1.7136335,60.526318,0.98591477,22.22774702,24.43144448,0.22666134,1.177952,-71.47922769,-219.9636,0.586458463,0.594462657,0.024551941,-6.447260242
20110228,United States,Oil & Gas,0.219964981,10.611623,2.152494852,0.125603247,10.932651,50.80528182,0.43993646,6.288326,-26.388533,20,-0.54819113,4.236754084,0.150455793,0.34406975,1.6570133,44.85433128,168.02252,0.626880149,-0.573893604,0.2378639,-8.038225964
20110228,United States,Telecommunications,0.146627426,9.395371029,1.778508643,16.32238773,18.433857,-11.84287297,4.692082,59.86843,21.71768,36.363636,0.75883687,,20.97618285,0.19127743,0.55173635,,259.22787,-0.141796684,3.155924097,0.09796207,-12.97841021
20110228,United States,Oil & Gas,11.68831635,7.39395012,-8.130535273,-4.310760457,6.706503,81.75439796,0,2.3457766,-41.642796,-88.888885,-1.8561028,-9.945073874,-2.594901706,0.43061498,2.045926,76.30496562,567.4065,0.981343416,0.967229202,0.545313,-6.914782503
20110228,United States,Consumer Services,25.42008209,7.158235724,5.042881705,7.295103682,20.11076,37.54429827,0,26.961077,-20.007689,33.333332,2.1268876,13.43181771,19.37441856,0.41915637,1.5106338,-45.96918994,-103.71954,0.603396473,3.017423623,0.01365438,-16.83894203
20110228,United States,Consumer Services,0.826108456,7.865070408,5.385968954,2.577807792,14.093286,43.41869264,0,20.265425,-2.3722768,32.432434,0.47814402,12.40472392,5.897869462,0.33389616,0.5199209,-4.946486236,-15.573645,12.89947721,0.646820209,0.006848165,-7.669082544
20110228,United States,Oil & Gas,5.81972599,9.681416875,3.365137694,4.813582862,10.736746,96.14679127,0.70972157,44.40638,29.6795,55.555557,0.8147994,3.5,3.364902021,0.3036351,1.4356822,36.90909091,243.9485,0.344715945,-6.432093857,0.22665128,-10.65424233
20110228,United States,Industrials,-7.843571663,8.765451008,8.800581115,13.46784981,30.208492,22.35682291,0,-31.496328,-34.402645,51.515152,-8.181508,39.36418493,53.24737896,0.48060003,0.6474792,-92.92837013,-86.24381,6.167199636,-3.643781192,0.06430015,-14.5355025
20110228,United States,Oil & Gas,5.055367947,10.77171469,6.112783505,5.008545106,15.169729,43.4768966,0.48146367,11.38556,-14.9615345,-36.11111,-1.0750932,14.05984323,8.42603363,0.23921466,1.2987945,24.55019062,62.1302,0.857400693,0.004019187,0.09314488,-15.99404706
20110228,United States,Consumer Services,-4.03727293,11.17776902,4.994224301,7.340335269,14.554678,61.21699799,1.7468944,41.22871,8.149708,39.39394,0.24821317,8.158231317,7.216494845,0.22023933,0.9955064,60.35081308,184.92546,10.60766155,7.538619872,0.077552415,-5.901555002
20110228,United States,Industrials,4.068922997,8.076439501,5.242784102,3.756655259,12.556604,40.08479823,1.5362259,25.408781,-2.2770703,63.636364,0.5452163,13.07923286,8.333856153,0.16681091,0.9365086,-0.593178486,-1.8975554,2.673068133,-0.18151399,0.022368597,-8.636264418
20110228,United States,Technology,-3.781962395,8.548994083,2.743783038,4.378947691,5.7293534,28.28873597,,18.21705,-16.839712,80,3.3945112,9.699206925,14.14104634,0.24023993,1.0161653,-22.66529237,-119.57704,6.791833164,-2.195792621,0.0127433,-2.983987976
20110228,United States,Technology,-1.331359148,12.69256133,4.307465159,5.09961086,6.3910804,14.69050649,0,64.2557,-2.6899219,98.666664,5.1476626,29.32142035,34.71364901,0.20437403,1.0057862,-53.60842,-133.75797,3.963951651,1.472859879,0.028655585,-6.094462844
20110228,United States,Technology,-4.930007458,9.983738085,4.327712809,7.169765176,11.866945,34.77483218,1.7041997,30.555557,11.850309,66.666664,1.2560655,12.4449567,20.07357774,0.23866385,1.177854,-31.56870127,-103.91669,-0.418099056,-1.14246455,0.0909709,-7.173190647
20110228,United States,Basic Materials,4.126119614,8.570193649,5.711009047,5.835701994,8.5200405,26.22715272,1.0945101,49.746597,0.29426813,44.444443,1.4936321,21.77517746,14.02571033,0.2393097,1.4166878,24.6656807,70.61889,0.118532769,0.596059252,0.025833894,-6.094119659
20110228,United States,Consumer Goods,-3.146857023,10.07254064,7.511507934,-6.857048277,11.52849,64.88861941,1.613771,13.11307,5.4469943,89.47369,2.2737367,11.57600208,-7.308401962,0.23274818,0.8317546,49.01743883,209.1919,2.283976442,0.434435181,0.05090476,-2.424876379
20110228,United States,Consumer Services,4.234528542,8.000858454,4.322849592,10.08832492,18.186214,46.96750457,2.801303,-8.180201,-24.943775,-25,0.8325253,9.203915837,21.47937178,0.34290317,0.82579833,-45.27811636,-148.51874,2.641898967,-2.061972235,0.012380649,-10.1695486
20110228,United States,Utilities,1.326072216,8.432363277,6.223223999,1.758501526,17.64015,80.919851,4.972768,18.20929,-5.2610216,22.222221,0.5851655,7.690602396,1.107777718,0.12657739,0.679199,92.48039913,239.32954,0.64273023,1.435552927,0.010983197,-8.27826193
20110228,United States,Technology,-1.06896162,7.318039424,1.288508976,3.715385544,3.5519524,16.79639555,0,44.494045,9.232879,-12.5,-0.03541978,7.671342179,22.12013604,0.24845816,1.0864848,-48.20451646,-248.03056,6.267442234,2.244825181,0.047884937,-7.824042686
20110228,United States,Utilities,1.77038908,8.81307912,2.469655962,7.617252124,17.114704,115.3597128,5.5078683,21.16549,11.193991,7.6923075,0.8354311,2.140830539,3.375527426,0.15606333,0.72994757,89.97936549,294.26404,-0.189853479,-0.753531934,0.027308578,-5.687263556
20110228,United States,Technology,6.836736202,8.410534589,8.562974938,-3.262009401,13.493798,69.88425696,0,30.09572,-5.942565,94.117645,1.7811483,12.25308147,-3.074527082,0.28189018,1.4250362,36.12655347,149.38437,2.065141967,1.387642447,0.031252336,-9.357237213
20110228,United States,Utilities,4.814529419,7.99455811,8.128765035,-2.563427978,11.957024,60.64530926,4.7355957,2.9727578,-11.15129,-10,-0.13052665,13.40378198,-2.283653846,0.15249336,0.76870674,125.862069,360.92505,-0.945515471,0.682289066,0.015114347,-5.174825175
20110228,United States,Oil & Gas,1.999115944,7.986845962,8.735408819,4.055264224,11.951107,46.57146659,0,17.214596,-12.083131,3.2258065,-0.30243823,18.75699749,7.45600056,0.26879004,1.2787619,3.611106651,13.83914,9.782228021,-0.305061667,0.036649752,-2.864930064
20110228,United States,Consumer Services,8.779441833,8.17442655,2.95974734,4.717021597,7.2026215,15.71707494,0,30.320095,-24.14136,92,1.557405,18.8314133,29.98525885,0.3243921,0.7914242,-41.5452078,-96.97573,8.309285169,2.278219113,0.012113761,-15.29602886
20110228,United States,Industrials,3.339993954,10.1149633,4.870497774,6.287333064,8.778521,23.29704573,2.8399792,18.409025,-4.163784,64.28571,2.667323,20.90607466,26.82181517,0.13865046,0.8334138,-20.47527229,-57.060562,2.630408381,-0.06783638,0.01117945,-1.752276433
20110228,United States,Consumer Services,6.051552296,9.304878204,6.978906246,9.233965447,11.335807,-7.434539836,0,51.30477,10.501456,82.22222,2.8333287,,50.03381756,0.15693603,0.5047635,,177.08618,8.635557497,2.848310915,0.01992599,-8.219209799
20110228,United States,Industrials,5.110228062,8.344563614,6.00392716,10.93589425,12.117841,36.41336663,2.5050101,33.512653,13.610708,-25,-0.13046035,16.48825065,17.7111402,0.21651718,1.2365001,88.21801567,200.63837,0.767530257,0.930873905,0.019740682,-26.29927241
20110228,United States,Consumer Goods,-2.768784761,9.38801741,5.367371056,4.444762585,9.678805,12.63521509,3.3081625,-5.6504607,-19.873333,-96,-3.7758548,42.47945932,15.22512188,0.25607646,0.90515083,148.6549165,162.87933,4.307251927,-4.028510377,0.02717741,-2.250940331
20110228,United States,Basic Materials,-1.25156045,7.471698208,1.50205773,-11.87991114,16.196554,45.73310619,1.2515645,-26.93916,-44.535625,56.25,-1.1619456,3.284399104,-16.03194103,0.39182854,1.806575,52.50062205,119.71631,-0.322984942,-0.50055301,0.35318124,-3.200224577
20110228,United States,Industrials,-0.692522526,8.734707802,8.487642221,12.03716615,11.2811985,25.83783105,0.77562326,31.791258,-1.2661576,89.47369,1.5150172,32.84966995,19.71174115,0.18002327,0.8758776,150.8656122,244.80598,4.305853761,0.235492907,0.021668388,-2.640136862
20110228,United States,Utilities,0.965559483,8.733502821,52.82054081,-9.688383934,13.281543,122.3275267,3.0897973,-5.5602846,-4.3297586,-25,-1.4594175,43.17960334,-5.063440344,0.22457352,1.0190538,30.62923065,203.14438,-0.885715626,0.148925654,0.01955607,0.223407689
20110228,United States,Health Care,1.636660099,9.024855951,5.70240745,7.275775939,10.695805,26.85801406,0.79275775,11.924088,3.71989,79.31035,4.697928,21.23167944,25.38535848,0.15378602,0.58709294,-13.28492672,-34.593838,25.2034588,1.351783807,0.006049531,-5.431903402
20110228,United States,Consumer Services,-31.36669922,6.635996804,-3.506516713,-8.95046888,17.732244,108.023837,8.541385,-17.737913,-27.19229,-70,-2.2416265,-3.246058288,-5.683440229,0.4918325,1.853972,54.26946378,208.42155,11.49737952,-1.323260769,0.13289042,-2.471391262
20110228,United States,Health Care,1.749765873,10.33740982,5.083266782,6.398630908,11.158987,21.15921947,4.363732,-12.559289,-19.555838,-25.806452,-0.077835515,24.02388608,17.75600108,0.19242932,0.5777424,32.07778288,56.560474,7.308356017,-0.144555513,0.010003386,-3.999078022
20110228,United States,Health Care,0.156390667,8.673177446,3.670406717,7.366480614,12.181509,35.21365959,0.8661133,9.868824,-16.15389,18.75,-0.8836161,10.423247,12.70473661,0.44678918,0.6242915,51.18324506,125.36301,3.743865936,0.157624878,0.04839714,-9.011994612
20110228,United States,Health Care,0.037503242,9.78070883,6.650051228,6.341224147,12.122497,30.7226103,2.0375,7.9748154,-2.0837784,9.67742,0.904407,21.64546294,16.18645307,0.16211642,0.646009,-0.84790361,-2.1544943,8.215989618,1.547948441,0.004978572,-6.465307055
20110228,United States,Industrials,4.719901085,8.816075881,3.776122349,5.478675508,6.552745,24.74286678,0.57210964,50.57633,10.512983,50,4.1175203,15.26145852,13.46661684,0.23576054,0.9633494,57.95975551,191.40428,2.125877145,-0.097464183,0.011921702,-4.895238248
20110228,United States,Industrials,5.367720127,8.157662746,4.166165237,5.59595647,8.308559,45.35217563,0,47.644794,-4.7722044,69.23077,0.14995678,9.186252211,6.158163587,0.31763703,1.6418484,47.70027799,214.06294,3.537273239,1.456786555,0.020852515,2.102038661
20110228,United States,Industrials,-0.121754408,8.171058997,4.883367685,6.719002101,11.726267,52.75399237,2.9223745,12.948406,-10.967678,-35.294117,-1.2188368,9.256868467,7.231681775,0.16406922,0.90075123,68.92459893,225.25493,0.264351936,3.173027424,0.020251485,-8.229251115
20110228,United States,Telecommunications,4.387867451,11.55573295,0.420604067,16.4984101,17.806015,36.32811938,5.335861,38.929985,19.774378,16.981133,-0.87038684,1.157792019,13.047036,0.16210525,0.5252641,124.4692354,133.67795,17.27015869,2.545538297,0.048168015,-9.331972137
20110228,United States,Health Care,5.238258839,8.064528836,4.88870229,5.271699488,11.728412,44.77941097,,15.665483,-11.256969,60,1.0477455,10.91729923,7.754153433,0.16781582,0.8656221,0.332553279,1.2661003,6.736255666,2.014421619,0.07157636,-6.935496655
20110228,United States,Utilities,-3.095287085,9.365221878,7.169044474,8.385298136,15.512198,74.66255756,5.7441254,4.579556,4.0165067,-52.38095,-2.8331676,9.601927269,4.707862467,0.16056244,0.58777285,161.1563611,352.41583,2.813229615,-1.774516695,0.03459675,-4.299790112
20110228,United States,Utilities,8.500968933,7.098601423,5.582871561,-24.81299201,10.591782,89.26967669,4.7371836,14.280594,-3.7955165,16.666666,0.15236723,6.253939488,-13.23687574,0.1854554,0.977211,110.2234621,468.24786,-0.421248352,-1.35096109,0.023264581,-5.489217779
20110228,United States,Consumer Goods,2.680075169,9.073016565,3.652683397,2.349464698,7.298627,25.87967486,0,80.53924,18.989254,71.42857,2.8942473,14.1141008,6.113250351,0.28472722,1.623087,33.6495412,109.1916,-0.067543194,-0.239696338,0.061819192,-6.538637403
20110228,United States,Health Care,0.418996811,9.295488695,-21.8297989,-6.878636676,11.851462,101.3703493,0,-9.689921,-17.077631,-76.59574,-1.9110873,-21.53469831,-4.631748191,0.32439834,1.0885131,49.0396811,280.176,-1.671243743,-2.628950441,0.19514133,-7.387695119
20110228,United States,Oil & Gas,3.037810326,8.029824268,3.582669031,3.453078073,6.187843,25.96511142,0,34.5212,-24.631697,18.75,0.115538076,13.79801139,13.29778097,0.32371026,1.6676456,-32.28765514,-147.8815,5.316583727,0.899339968,0.06779243,-3.826387648
20110228,United States,Health Care,0.367629528,8.622764407,3.972374934,3.373227188,6.007295,13.59690884,0,48.43576,1.6510129,100,2.3601837,29.21527961,18.71772672,0.22407474,1.0023628,25.22940455,55.210278,2.733469272,2.783314403,0.010226109,-3.49153211
20110228,United States,Oil & Gas,3.577518463,8.838853721,5.00215879,5.930203415,8.795691,35.00725313,3.626508,36.814796,-0.4394591,22.222221,-0.3046019,14.28892113,5.390633835,0.15912502,1.1215729,186.8724474,397.96606,0.007284484,0.517486269,0.022156706,-7.495430001
20110228,United States,Utilities,1.408982277,9.455261071,5.847266579,-2.363955163,11.603731,68.89911704,3.437911,8.663821,-5.9096932,13.333333,-1.2752044,8.486707566,-1.764224793,0.12778467,0.69660306,94.25130652,334.78613,-1.993332155,0.493879836,0.041580137,-2.640993266
20110228,United States,Consumer Goods,-0.766444206,9.214286849,4.431476722,4.785078484,7.3362556,19.67619491,1.7960955,30.385792,4.4519067,85.71429,0.48590496,22.52202086,19.34055316,0.15159419,0.7015892,24.5469272,62.802746,3.006724751,1.745851294,0.004842754,-2.837718002
20110228,United States,Oil & Gas,16.00963974,8.465689345,1.908612346,-5.458264917,5.7548547,38.81528756,0.26281208,-0.6228268,-25.576609,53.333332,-0.49185777,4.917166575,-9.052825758,0.35756654,1.416097,53.82181673,300.2842,-1.075401543,0.193751101,0.48073554,-12.64345098
20110228,United States,Basic Materials,7.004165649,7.947885838,5.336468928,4.983060389,13.615461,46.01379168,1.664355,47.66002,-7.7154455,80,1.5382322,11.59754224,6.990580069,0.26331934,1.4018797,20.35330261,60.64073,0.122656325,0.515116557,0.039823446,-2.772002772
20110228,United States,Consumer Goods,-1.63398385,9.293962512,7.422614416,7.045505133,11.431348,10.12676391,3.4016638,6.7056537,-3.2507539,-100,-6.2661743,73.29700272,25.1147541,0.1383216,0.4043252,253.315168,178.55313,3.41154111,0.920785792,0.015518239,-3.393881453
20110228,United States,Consumer Goods,-0.196844339,8.35299076,5.39024332,11.64782793,7.8569665,64.08426579,0,27.260637,4.2643666,50,2.91565,8.411180581,8.444976077,0.23856075,0.91404265,136.4692902,593.791,-3.555163525,0.605766032,0.024933456,-3.745845842
20110228,United States,Basic Materials,2.717649937,7.511999512,1.038325847,0.409865466,5.626234,32.56517748,1.7316017,38.935375,14.159477,-69.23077,-0.8624762,3.188454439,0.992063492,0.34645346,1.7254025,-11.19315321,-67.2379,-0.608800406,-2.467792906,0.11626096,-7.16902476
20110228,United States,Utilities,5.996918678,7.579689127,12.8812258,-1.970664065,11.032577,66.93521425,3.462133,27.020609,1.9060612,100,3.000002,19.24431846,-1.543785808,0.12300904,0.7465742,98.49985312,360.03772,-1.938691404,-0.950564828,0,-0.7814126
20110228,United States,Telecommunications,0.898492336,9.438092457,7.553365726,9.207206356,18.550512,76.43827866,7.0422535,33.99476,6.06786,-58.333332,-1.5350237,9.881653353,6.936914365,0.17422093,0.5499398,76.20893809,198.36177,-0.018936233,-1.322790792,0.090732224,-4.100244257
20110228,United States,Consumer Goods,5.169665813,8.588897519,5.147432024,5.495888584,9.558396,33.8501589,1.8027571,3.3343196,-15.77853,13.636364,-0.24359764,15.20652249,12.66649819,0.14607818,0.5242669,11.2482092,38.37209,6.797396441,0.818067823,0.006885818,-5.047898857
20110228,United States,Basic Materials,0.064194202,8.028351169,4.956498468,3.290201944,8.337204,9.306478045,1.7866695,21.925068,-10.2573395,-33.333332,-1.1592984,53.25858444,13.11923027,0.20881477,0.82084274,146.7764541,144.15004,1.890236462,0.194645447,0.038244773,4.404855129
20110228,United States,Consumer Goods,3.409087658,9.14039939,6.252353684,7.185380734,10.385606,2.992121231,3.2467532,7.5517893,-7.2396398,-32.432434,-12.293182,208.9605735,27.8818144,0.18789366,0.41397926,947.6702509,212.71118,4.728484344,0.553749324,0.022651335,-4.742041712
20110228,United States,Consumer Goods,4.521274567,11.89481238,5.174580136,4.922028408,7.291344,19.04786087,3.0193992,21.339153,5.3670764,35.48387,1.5854207,27.16620082,22.08102398,0.1154345,0.51324934,0.458682721,1.19481,4.90171616,-2.881586847,0.009834129,-2.629902817
20110228,United States,Basic Materials,4.319143295,7.562085317,-7.1626048,-4.422530836,4.283418,65.36860583,2.879424,3.5975575,-12.331295,27.272728,-2.3232298,-10.95725495,-3.485256998,0.3087146,1.4902772,73.55454375,757.306,-0.564936518,-0.33892563,0.2274584,-6.746024786
20110228,United States,Basic Materials,-4.32870388,7.940916862,4.772351278,8.277769629,14.489944,60.97292651,0.48389935,26.335848,-11.65629,-100,-1.4466202,7.827000525,9.853009701,0.36916307,1.5451713,18.02953365,68.23503,-0.192981419,1.150507306,0.017629024,-15.90717537
20110228,United States,Telecommunications,3.225803375,7.928757532,9.422092903,3.306008886,11.916075,35.98734802,0,6.607926,-31.373102,-22.727272,-1.0048499,26.18168168,3.931244557,0.27209958,1.1309786,83.5973974,194.08138,3.830963505,5.045028341,0.3424179,-15.28481173
20110228,United States,Telecommunications,8.472800255,8.327805066,1.16273156,2.557932087,3.6625638,27.01636001,0,66.41134,4.4323683,69.23077,2.1369236,4.303805396,9.468085582,0.3705726,1.1779541,-41.56044929,-345.33966,3.532315827,1.117696596,0.034076776,-9.444036767
20110228,United States,Telecommunications,7.857656479,12.03026967,12.56582114,8.853300549,17.980608,67.35590104,6.060606,17.613876,8.391846,-72.093025,-1.5480481,18.65585783,8.446651084,0.13686435,0.5892976,58.08715507,156.20314,3.141066474,0.825015761,0.022537515,-8.037893671
20110228,United States,Telecommunications,6.178486347,9.477122555,-26.92692969,20.42494922,19.669176,119.5782367,0,33.633625,8.762943,-21.428572,-0.64232755,-22.51825285,7.808748609,0.37286475,1.146168,100.1152812,277.01578,-0.668256619,0.495041142,0.390245,-13.21990473
20110228,United States,Telecommunications,0.497758389,8.159788381,4.188999151,10.31363912,22.680449,109.3450353,1.3967322,16.21275,7.902682,50,-0.088913165,3.830991631,6.033334426,0.19386974,1.1232439,18.69019142,64.65083,17.34266086,1.615659951,0.14723851,-11.78348744
20110228,United States,Telecommunications,12.77778149,8.540243244,4.132597101,0.651351933,14.11163,48.99094109,0,113.290115,78.83047,18.918919,0.4883534,8.435431141,0.488610523,0.34706774,1.1536592,97.02672675,228.31631,-1.587034128,-0.331585996,0.08497274,-9.800586703
20110228,United States,Telecommunications,-0.971722603,9.040480321,1.283434408,8.491615607,9.013297,63.0684271,8.833922,27.663649,8.473635,-88.888885,-0.88938874,2.034987182,5.301347733,0.21899447,0.5700212,148.6492048,536.4373,1.242118297,-1.984936159,0.21359408,-9.007211858
20110331,United States,Consumer Services,8.704816818,11.30736099,1.414907326,3.090196903,2.584347,8.430489484,0,27.634966,-18.766678,-42.553192,-1.1388752,16.78321678,33.52431712,0.30360812,1.2065085,-117.3368298,-424.78903,9.223119343,0.472206733,0.08522248,-12.46475501
20110331,United States,Health Care,7.074427605,11.2416098,6.050821611,10.12742789,10.935007,29.36627164,3.83282,-5.353081,-9.893089,-67.85714,-0.42207423,20.60466403,22.0597434,0.13238591,0.4859027,51.78789122,120.59746,12.2158871,1.042692217,0.006789865,-6.911625265
20110331,United States,Utilities,1.846146584,9.230179385,-0.843106577,11.76427782,16.089218,63.45847528,0,12.454546,-4.3243113,100,0.39661372,-1.328595705,4.417286314,0.23464708,1.4941759,229.8007106,317.97778,0.827565553,-0.086518962,0.018018017,-6.050208585
20110331,United States,Consumer Services,20.61328888,8.541171442,3.589841581,3.141345697,11.0198765,36.06147859,1.1925043,27.234888,1.2918711,48.214287,1.2089276,9.954782002,8.342178718,0.37460756,1.5571146,-29.05257709,-106.19787,0.337304489,-0.913506656,0.078777954,-14.24397898
20110331,United States,Technology,4.60537672,12.1935466,7.509983659,7.778830239,10.944068,11.66824536,1.6863923,28.249527,2.5652528,60.465115,2.2364595,64.36257919,34.12857079,0.16262978,0.7935355,73.64835546,72.26551,3.191285739,1.560799814,0.011806604,-4.156824031
20110331,United States,Technology,5.813956261,8.684096495,7.971971159,-9.478352121,14.4491,17.14566196,0,-0.6472528,-45.20034,43.396225,0.659678,46.49555775,-17.49453296,0.38807812,1.6495464,62.38894373,66.8783,-1.489080728,0.020912429,0.1817109,17.78807413
20110331,United States,Technology,1.176118851,9.725877017,4.626234296,5.633515777,8.157747,31.00789851,0,-2.4597108,-22.59584,-20.408163,2.0376766,14.91953508,14.06719515,0.3122313,1.1038723,-18.21039148,-73.3608,2.521640768,-0.792432898,0.020470902,-4.155617856
20110331,United States,Industrials,4.748046398,8.558420695,4.231883585,5.212605813,9.329387,51.0205865,0,52.71815,21.710098,43.47826,1.2114686,8.294462835,8.755077042,0.30592343,1.4425124,-0.071471562,-0.3909465,0.666345428,-1.293364203,0.0726901,-4.018834262
20110331,United States,Basic Materials,4.561877251,8.572962056,4.298903834,0.66318422,10.514509,37.43114184,1.5206263,-0.50297976,-30.656034,75,3.997278,11.48483221,0.974987257,0.20760293,0.47581393,83.90416479,227.30629,2.093256358,0.722042132,0.002641741,-8.980273723
20110331,United States,Basic Materials,5.92148304,9.857906324,5.473383055,3.224162253,10.334549,30.40477632,2.4468703,26.396215,5.2073,25.925926,0.2094291,18.00172117,6.421320326,0.1895658,0.94267535,64.45438898,157.40405,-0.288661487,0.636503483,0.016187431,-3.840543762
20110331,United States,Consumer Services,3.863143921,7.729815873,11.0364737,16.29319315,28.242567,48.58509769,0,44.191124,-13.090306,-14.285714,0.5414775,22.715759,15.32831624,0.3183834,1.468932,23.93703637,36.888332,3.452476066,2.633917388,0.074342795,-6.031973847
20110331,United States,Oil & Gas,2.994298935,8.420976767,6.403554555,5.216547324,10.314215,47.43191142,0.8555134,32.441437,10.2972145,84.61539,0.1534495,13.50051972,9.256487231,0.20393677,1.0090926,32.15325785,128.29659,-0.745258529,0.496037624,0.04889427,-8.713412901
20110331,United States,Health Care,12.02478409,9.983338876,0.002769761,1.605538015,7.3279867,21.96281832,0.28161082,13.854874,-7.5569987,-27.5,0,0.012611136,5.507260146,0.19355379,0.868481,-11.25543855,-34.550617,5.571980258,-0.808250166,0.013263328,-5.524728879
20110331,United States,Basic Materials,3.310894966,10.83914667,5.926102186,5.984951264,8.208693,17.73515057,3.140598,51.745426,13.19015,86.95652,2.1407092,33.4144453,15.34708249,0.18776034,1.205356,38.36964938,76.62911,0.656166176,0.475478649,0.030323504,-3.729274932
20110331,United States,Industrials,2.545630932,10.7577385,4.302834895,7.558689192,9.2374325,22.69734767,2.3221574,30.660475,4.440427,69.04762,5.6391153,18.95743484,21.47261516,0.1857655,1.2445322,37.44609038,84.60072,0.060698473,1.59133728,0.024021896,-5.764656129
20110331,United States,Technology,10.63153744,9.559794821,5.519900871,5.952596898,7.5065284,16.38343445,0.5452067,73.209885,14.362776,44.186047,0.5153559,33.6919642,29.89932895,0.30561775,1.2536259,-100.6791034,-263.14255,2.396690465,0.888037327,0.053540427,-1.963143615
20110331,United States,Health Care,6.361079216,10.81715184,9.278337078,10.44138776,14.303202,48.01394057,0,-14.217674,-26.37052,-47.826088,-1.3851812,19.3242566,14.95490838,0.18116288,0.743397,-16.69729369,-60.935833,9.215573908,0.023202285,0.018376455,-2.667525181
20110331,United States,Oil & Gas,0.880181789,10.27332065,7.340277245,-3.322986687,19.204197,57.6479468,0.46942848,39.61631,18.953014,52.173912,0.9555802,12.73293786,-4.305021033,0.28713876,1.4264721,23.81808377,62.637882,0.261360447,-0.170787999,0.11113904,-6.757825743
20110331,United States,Utilities,3.813314438,9.736665501,7.154248873,0.419448117,12.5533495,80.47496132,5.236198,9.830296,2.0024896,-38.46154,-0.42194596,8.890030832,0.240010817,0.13471171,0.65546227,129.8561151,406.36343,-1.451936543,1.632463282,0.014729891,-2.861956199
20110331,United States,Consumer Goods,4.872870445,6.860254055,9.472432724,16.37872019,16.776054,74.43027194,,5.9021235,-44.67327,-50,-1.4849244,12.72658621,16.58317867,0.30524117,1.5487604,19.46802785,75.4421,5.282061988,-0.473454536,,-7.577937713
20110331,United States,Technology,2.361607552,9.375741191,6.028015371,7.455236844,10.931768,27.11932688,2.2346368,40.6662,8.643139,47.36842,0.7809101,22.22774702,24.43144448,0.21671979,1.1733233,-71.47922769,-219.9636,0.586458463,0.594462657,0.024327938,-6.447260242
20110331,United States,Oil & Gas,-3.637689352,10.61533872,1.854978015,0.586428235,12.269094,50.7518059,0.43945313,12.728262,-14.263505,15.384615,0.068568476,3.654999033,0.699628231,0.33548272,1.6392175,45.1218333,149.61526,-0.235719575,0.163726487,0.2676366,-8.58434027
20110331,United States,Telecommunications,,9.398704344,-0.455572243,15.56400445,17.79875,-13.70858296,4.685212,36.78162,2.102375,38.095238,0.5720617,,20.41725524,0.20198052,0.5317809,,275.00595,-1.4045441,3.610241572,0.09132381,-19.87224158
20110331,United States,Oil & Gas,10.05814075,7.508461679,-6.968166833,6.837861269,8.120958,69.13456046,0,18.188799,-34.19062,-80,-1.4235408,-10.07913667,4.732847783,0.4066472,1.9916899,76.69712297,422.7393,-0.816559644,0.802746313,0.37475917,-12.45098417
20110331,United States,Consumer Services,7.214009762,7.384734261,4.020793005,5.816535777,15.384327,29.93483899,0,12.125599,-38.139057,76.666664,3.086815,13.43181771,19.37441856,0.42333183,1.4258872,-45.96918994,-103.71954,0.603396473,3.017423623,0.08020763,-16.83894203
20110331,United States,Consumer Services,5.120849609,7.873297522,5.341839753,2.556686876,13.975301,43.06294752,0.000474191,30.900229,9.788847,-3.2258065,0.73886263,12.40472392,5.897869462,0.33644634,0.4958942,-4.946486236,-15.573645,12.89947721,0.646820209,0.029809514,-7.669082544
